step,V,P,T,S,Q,W,phase
731,1.3973218080230805,286.29204170990386,400.04211334470205,-0.000000000000008881784197001252,139.6297486110134,288.10695300762063,adiabatic_compress
732,1.3915635209502821,288.2692237252195,401.14493594867105,-0.000000000000007105427357601002,139.6297486110134,286.4470160631581,adiabatic_compress
733,1.3858052338774838,290.2683442399253,402.2553906766396,-0.000000000000007105427357601002,139.6297486110134,284.7755676088788,adiabatic_compress
734,1.3800469468046854,292.28973936314793,403.3735623904496,-0.000000000000007105427357601002,139.6297486110134,283.09247938119245,adiabatic_compress
735,1.374288659731887,294.3337517852438,404.49953725480066,-0.000000000000007105427357601002,139.6297486110134,281.3976211431993,adiabatic_compress
736,1.3685303726590887,296.40073093493675,405.63340276281525,-0.000000000000008881784197001252,139.6297486110134,279.6908606458887,adiabatic_compress
737,1.3627720855862904,298.49103314088785,406.77524776221424,-0.000000000000008881784197001252,139.6297486110134,277.9720635884073,adiabatic_compress
738,1.357013798513492,300.6050217978436,407.92516248212286,-0.000000000000008881784197001252,139.6297486110134,276.2410935773705,adiabatic_compress
739,1.3512555114406937,302.7430675375099,409.0832385605224,-0.000000000000007105427357601002,139.6297486110134,274.49781208519,adiabatic_compress
740,1.3454972243678953,304.9055484043083,410.2495690723678,-0.000000000000008881784197001252,139.6297486110134,272.742078407389,adiabatic_compress
741,1.339738937295097,307.0928500361766,411.4242485583898,-0.000000000000008881784197001252,139.6297486110134,270.97374961887687,adiabatic_compress
742,1.3339806502222986,309.3053658505779,412.60737305459986,-0.000000000000007105427357601002,139.6297486110134,269.1926805291523,adiabatic_compress
743,1.3282223631495003,311.5434972358956,413.79904012252103,-0.000000000000008881784197001252,139.6297486110134,267.3987236364045,adiabatic_compress
744,1.322464076076702,313.80765374839063,414.999348880163,-0.000000000000008881784197001252,139.6297486110134,265.59172908048,adiabatic_compress
745,1.3167057890039036,316.0982533149103,416.2084000337648,-0.000000000000007105427357601002,139.6297486110134,263.7715445946826,adiabatic_compress
746,1.3109475019311052,318.4157224415414,417.4262959103268,-0.000000000000007105427357601002,139.6297486110134,261.9380154563718,adiabatic_compress
747,1.3051892148583069,320.76049642840877,418.6531404909556,-0.000000000000008881784197001252,139.6297486110134,260.0909844363237,adiabatic_compress
748,1.2994309277855085,323.13301959083014,419.88903944504534,-0.000000000000008881784197001252,139.6297486110134,258.23029174681955,adiabatic_compress
749,1.2936726407127102,325.5337454870419,421.13410016532083,-0.000000000000008881784197001252,139.6297486110134,256.3557749884219,adiabatic_compress
750,1.2879143536399118,327.96313715272356,422.3884318037677,-0.000000000000008881784197001252,139.6297486110134,254.467269095401,adiabatic_compress
751,1.2821560665671135,330.421667342554,423.65214530847624,-0.000000000000008881784197001252,139.6297486110134,252.56460627976992,adiabatic_compress
752,1.276397779494315,332.90981877904414,424.92535346142677,-0.000000000000007105427357601002,139.6297486110134,250.64761597388693,adiabatic_compress
753,1.2706394924215167,335.4280844088982,426.2081709172441,-0.000000000000008881784197001252,139.6297486110134,248.71612477158166,adiabatic_compress
754,1.2648812053487184,337.97696766716723,427.5007142429513,-0.000000000000008881784197001252,139.6297486110134,246.76995636776024,adiabatic_compress
755,1.25912291827592,340.5569827494685,428.8031019587529,-0.000000000000008881784197001252,139.6297486110134,244.8089314964428,adiabatic_compress
756,1.2533646312031217,343.1686548925553,430.11545457987893,-0.000000000000008881784197001252,139.6297486110134,242.83286786718543,adiabatic_compress
757,1.2476063441303233,345.8125206635333,431.43789465952267,-0.000000000000008881784197001252,139.6297486110134,240.84158009983682,adiabatic_compress
758,1.241848057057525,348.48912825803035,432.7705468329056,-0.000000000000008881784197001252,139.6297486110134,238.83487965757786,adiabatic_compress
759,1.2360897699847266,351.1990378076415,434.11353786250487,-0.000000000000007105427357601002,139.6297486110134,236.8125747781909,adiabatic_compress
760,1.2303314829119283,353.94282169698107,435.46699668447894,-0.000000000000008881784197001252,139.6297486110134,234.77447040350344,adiabatic_compress
761,1.22457319583913,356.72106489068995,436.83105445632987,-0.000000000000007105427357601002,139.6297486110134,232.72036810694854,adiabatic_compress
762,1.2188149087663316,359.5343652707584,438.20584460584035,-0.000000000000008881784197001252,139.6297486110134,230.65006601918319,adiabatic_compress
763,1.2130566216935332,362.38333398454046,439.591502881326,-0.000000000000007105427357601002,139.6297486110134,228.56335875170245,adiabatic_compress
764,1.2072983346207349,365.2685958038517,440.9881674032445,-0.000000000000008881784197001252,139.6297486110134,226.46003731838596,adiabatic_compress
765,1.2015400475479365,368.19078949555933,442.3959787172067,-0.000000000000008881784197001252,139.6297486110134,224.3398890549103,adiabatic_compress
766,1.1957817604751382,371.15056820408637,443.81507984843023,-0.000000000000008881784197001252,139.6297486110134,222.20269753595895,adiabatic_compress
767,1.1900234734023398,374.14859984627685,445.2456163576885,-0.000000000000007105427357601002,139.6297486110134,220.04824249015854,adiabatic_compress
768,1.1842651863295415,377.1855675190799,446.68773639879697,-0.000000000000008881784197001252,139.6297486110134,217.87629971266733,adiabatic_compress
769,1.1785068992567431,380.26216992053617,448.1415907776919,-0.000000000000008881784197001252,139.6297486110134,215.68664097533969,adiabatic_compress
770,1.1727486121839448,383.37912178456696,449.6073330131505,-0.000000000000008881784197001252,139.6297486110134,213.47903393438685,adiabatic_compress
771,1.1669903251111464,386.5371543300888,451.0851193992077,-0.000000000000008881784197001252,139.6297486110134,211.25324203545165,adiabatic_compress
772,1.161232038038348,389.73701572500033,452.57510906932583,-0.000000000000007105427357601002,139.6297486110134,209.00902441601139,adiabatic_compress
773,1.1554737509655497,392.97947156560906,454.0774640623739,-0.000000000000008881784197001252,139.6297486110134,206.74613580502003,adiabatic_compress
774,1.1497154638927514,396.26530537209345,455.5923493904792,-0.000000000000008881784197001252,139.6297486110134,204.46432641969744,adiabatic_compress
775,1.143957176819953,399.5953191006183,457.1199331088116,-0.000000000000008881784197001252,139.6297486110134,202.16334185936964,adiabatic_compress
776,1.1381988897471547,402.97033367275276,458.6603863873676,-0.000000000000007105427357601002,139.6297486110134,199.8429229962606,adiabatic_compress
777,1.1324406026743563,406.3911895228637,460.21388358482034,-0.000000000000007105427357601002,139.6297486110134,197.50280586313198,adiabatic_compress
778,1.126682315601558,409.8587471641934,461.7806023245069,-0.000000000000008881784197001252,139.6297486110134,195.1427215376631,adiabatic_compress
779,1.1209240285287596,413.3738877743556,463.360723572626,-0.000000000000007105427357601002,139.6297486110134,192.76239602345967,adiabatic_compress
780,1.1151657414559613,416.9375138010217,464.9544317187214,-0.000000000000008881784197001252,139.6297486110134,190.3615501275746,adiabatic_compress
781,1.109407454383163,420.5505495886017,466.5619146585307,-0.000000000000008881784197001252,139.6297486110134,187.93989933442032,adiabatic_compress
782,1.1036491673103646,424.21394202676044,468.18336387928144,-0.000000000000008881784197001252,139.6297486110134,185.4971536759468,adiabatic_compress
783,1.0978908802375662,427.9286612216495,469.81897454752004,-0.000000000000007105427357601002,139.6297486110134,183.0330175979543,adiabatic_compress
784,1.0921325931647679,431.695701190774,471.46894559956274,-0.000000000000008881784197001252,139.6297486110134,180.54718982240487,adiabatic_compress
785,1.0863743060919695,435.51608058245694,473.13347983466093,-0.000000000000008881784197001252,139.6297486110134,178.03936320559114,adiabatic_compress
786,1.0806160190191711,439.39084342090723,474.81278401097677,-0.000000000000007105427357601002,139.6297486110134,175.5092245920146,adiabatic_compress
787,1.0748577319463728,443.32105987794534,476.50706894447046,-0.000000000000008881784197001252,139.6297486110134,172.95645466382018,adiabatic_compress
788,1.0690994448735744,447.3078270724888,478.21654961080264,-0.000000000000007105427357601002,139.6297486110134,170.3807277856272,adiabatic_compress
789,1.063341157800776,451.35226989895324,479.9414452503613,-0.000000000000008881784197001252,139.6297486110134,167.78171184458986,adiabatic_compress
790,1.0575828707279777,455.45554188577563,481.68197947652527,-0.000000000000007105427357601002,139.6297486110134,165.15906808551466,adiabatic_compress
791,1.0518245836551794,459.6188260853304,483.43838038728495,-0.000000000000008881784197001252,139.6297486110134,162.51245094085277,adiabatic_compress
792,1.046066296582381,463.8433359965619,485.21088068034055,-0.000000000000008881784197001252,139.6297486110134,159.84150785538014,adiabatic_compress
793,1.0403080095095827,468.13031652172504,486.9997177718067,-0.000000000000007105427357601002,139.6297486110134,157.14587910536812,adiabatic_compress
794,1.0345497224367843,472.48104495869444,488.8051339186592,-0.000000000000008881784197001252,139.6297486110134,154.42519761204025,adiabatic_compress
795,1.028791435363986,476.89683203036856,490.6273763450606,-0.000000000000008881784197001252,139.6297486110134,151.6790887491013,adiabatic_compress
796,1.0230331482911876,481.3790229527735,492.46669737271174,-0.000000000000008881784197001252,139.6297486110134,148.9071701441161,adiabatic_compress
797,1.0172748612183893,485.92899854354937,494.3233545553801,-0.000000000000007105427357601002,139.6297486110134,146.10905147350496,adiabatic_compress
798,1.011516574145591,490.5481763725854,496.19761081776466,-0.000000000000008881784197001252,139.6297486110134,143.28433425091393,adiabatic_compress
799,1.0057582870727926,495.2380119566553,498.08973459886084,-0.000000000000008881784197001252,139.6297486110134,140.4326116087056,adiabatic_compress
800,0.9999999999999943,500.0000000000021,499.99999999999926,-0.000000000000007105427357601002,139.6297486110134,137.55346807230643,adiabatic_compress
